"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDUSTRY","INDICATOR","GAS_TYPE","S_ADJUSTMENT","FREQUENCY","SCALE","DECIMALS_DISPLAYED","AEA","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2010","2010-Q1","2010-Q2","2010-Q3","2010-Q4","2011","2011-Q1","2011-Q2","2011-Q3","2011-Q4","2012","2012-Q1","2012-Q2","2012-Q3","2012-Q4","2013","2013-Q1","2013-Q2","2013-Q3","2013-Q4","2014","2014-Q1","2014-Q2","2014-Q3","2014-Q4","2015","2015-Q1","2015-Q2","2015-Q3","2015-Q4","2016","2016-Q1","2016-Q2","2016-Q3","2016-Q4","2017","2017-Q1","2017-Q2","2017-Q3","2017-Q4","2018","2018-Q1","2018-Q2","2018-Q3","2018-Q4","2019","2019-Q1","2019-Q2","2019-Q3","2019-Q4","2020","2020-Q1","2020-Q2","2020-Q3","2020-Q4","2021","2021-Q1","2021-Q2","2021-Q3","2021-Q4","2022","2022-Q1","2022-Q2","2022-Q3","2022-Q4","2023","2023-Q1","2023-Q2","2023-Q3","2023-Q4","2024","2024-Q1","2024-Q2","2024-Q3","2024-Q4","2025-Q1"
"IMF.STA:AEA(7.0.0)","G110.D.GHG_MTCO2.CH4.SA.Q","OBS_VALUE","Advanced Economies","Electricity, gas, steam and air conditioning supply","Air emissions, Metric ton of CO₂","Methane","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","16.06378909","16.28132451","16.24301963","16.14868176","","15.73280846","15.63257198","15.54716565","15.40289853","","15.60270094","15.72365173","15.5830268","15.4588499","","15.52295676","15.24456807","15.38922445","15.36962583","","15.20676238","15.12770765","14.9508221","14.98437705","","15.04804259","14.97451381","15.05690308","14.98399577","","14.85991357","14.89793734","14.95300945","15.25334135","","15.05532466","14.89143851","14.85421474","14.80570404","","14.90559396","14.89408468","14.75624801","14.37126739","","14.11439829","14.44951635","14.48022538","14.65038071","","14.70503253","13.24155397","14.42386395","14.57832186","","14.32086886","14.1498607","13.88727002","13.68065257","","13.44561309","13.47087125","13.75442551","13.96806119","","14.32139194","14.13114927","13.88592283","13.68884667","","13.63252677","13.67732873","13.50406587","13.22423147","13.4352981"
"IMF.STA:AEA(7.0.0)","G110.S.GHG_MTCO2.CH4.SA.A","OBS_VALUE","Advanced Economies","Other service industries","Air emissions, Metric ton of CO₂","Methane","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","335.4757606","","","","","325.8431398","","","","","277.1127274","","","","","280.9564318","","","","","277.8666399","","","","","273.0456016","","","","","261.5514578","","","","","262.0747287","","","","","117.0208113","","","","","119.2570432","","","","","114.9655706","","","","","113.2496768","","","","","111.4383698","","","","","112.1493897","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.S.GHG_MTCO2.GHG.NSA.Q","OBS_VALUE","Advanced Economies","Other service industries","Air emissions, Metric ton of CO₂","Greenhouse gas","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","349.2091015","341.4867924","357.6465813","348.7517897","","350.6644508","323.9341184","343.2619803","330.6718916","","322.1247036","301.4309792","314.5829686","307.6621365","","321.040518","314.4570088","331.6831072","327.3302674","","322.3216656","310.1464275","328.0307457","326.3248357","","330.4623686","322.0203555","332.9837713","320.7554839","","328.1054699","316.8588423","324.776887","325.6655052","","332.1761582","316.958883","329.9365898","320.0668233","","285.3367983","263.1935154","269.2826812","262.0297338","","274.3684197","265.8180554","275.4883486","267.0938069","","258.2456893","229.5740424","244.8919462","242.348936","","251.9273295","243.0480693","257.6705935","254.4691541","","254.2328597","238.9402727","250.8015238","244.3962007","","247.3467888","234.9309147","252.2583312","246.9634174","","250.7142034","241.3576142","253.1196842","248.4336335","252.9948607"
"IMF.STA:AEA(7.0.0)","G110.HH_TOTAL.GHG_MTCO2.CO2.SA.A","OBS_VALUE","Advanced Economies","Total Households","Air emissions, Metric ton of CO₂","Carbon dioxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","2511.490919","","","","","2358.885153","","","","","2221.501652","","","","","2266.805728","","","","","2238.56508","","","","","2241.575682","","","","","2239.962011","","","","","2237.304008","","","","","2376.357171","","","","","2362.863518","","","","","2113.244624","","","","","2238.313894","","","","","2242.146432","","","","","2216.644131","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.B.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Advanced Economies","Mining and quarrying","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","86.22170601","85.82850327","86.17203387","84.8086909","","84.01031191","83.47100207","84.38475569","85.61962859","","83.77771163","81.60071587","81.65467747","83.00180448","","83.89223939","83.8845551","82.55166814","83.28030944","","82.788059","82.19670599","82.71875359","83.7112087","","83.69179955","81.83498155","79.90245904","78.01970335","","75.57572549","73.01802774","72.62939532","73.30606534","","74.81213321","74.77480781","76.53494024","78.10280017","","78.01653884","76.86948485","75.38562326","73.19089148","","71.56995135","68.70735219","69.94136294","73.35383768","","68.49796863","59.33914445","65.62970426","66.94750063","","66.59067285","61.961005","60.43864884","58.59041088","","58.68249857","58.6871897","59.47242149","59.59935184","","60.54763727","60.52407244","61.30743588","61.41778415","","61.9035216","61.95856738","61.07804113","56.98057724","62.79594833"
"IMF.STA:AEA(7.0.0)","G110.E.GHG_MTCO2.F_GAS.SA.Q","OBS_VALUE","Advanced Economies","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Fluorinated gases","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","1.582988581","1.68463524","1.7667773","1.830753865","","1.860463763","1.907527274","1.987142328","2.088856285","","2.193782693","2.260829732","2.316878686","2.369768308","","2.412710039","2.44527634","2.501748296","2.571443441","","2.647090308","2.681161093","2.742634721","2.778379615","","2.831017903","2.886585648","2.893914403","2.973009395","","3.047684692","3.146552427","3.182210116","3.212462364","","3.271732471","3.35557074","3.388483771","3.449081176","","3.504783604","3.555157464","3.57019775","3.580269944","","3.577332413","3.555436044","3.563646676","3.497550577","","3.432624939","3.192713523","3.344685245","3.307300868","","3.229284812","3.19091347","3.114722097","3.073667084","","3.025735066","2.97409796","2.945983977","2.931917722","","2.927299178","2.936850919","2.932875634","2.938966556","","2.917464614","2.938472327","3.011767518","2.949746855","2.956917839"
"IMF.STA:AEA(7.0.0)","G110.E.GHG_MTCO2.N2O.SA.A","OBS_VALUE","Advanced Economies","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","18.6414996","","","","","18.4520754","","","","","18.26452976","","","","","18.3085639","","","","","18.24245375","","","","","18.25479235","","","","","18.49438758","","","","","18.6905019","","","","","18.80545495","","","","","19.04384362","","","","","19.08197763","","","","","18.89248328","","","","","18.73674864","","","","","18.47852273","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.F.GHG_MTCO2.CH4.SA.A","OBS_VALUE","Advanced Economies","Construction","Air emissions, Metric ton of CO₂","Methane","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","0.491097802","","","","","0.46023385","","","","","0.472618855","","","","","0.484374064","","","","","0.474246085","","","","","0.496982216","","","","","0.510619684","","","","","0.52553487","","","","","0.527722639","","","","","0.525045511","","","","","0.501477224","","","","","0.510345239","","","","","0.484916929","","","","","0.476555198","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.D.GHG_MTCO2.CH4.SA.A","OBS_VALUE","Advanced Economies","Electricity, gas, steam and air conditioning supply","Air emissions, Metric ton of CO₂","Methane","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","64.736815","","","","","62.31544462","","","","","62.36822937","","","","","61.52637511","","","","","60.26966917","","","","","60.06345524","","","","","59.96420171","","","","","59.60668194","","","","","58.92719403","","","","","57.69452072","","","","","56.94877231","","","","","56.03865215","","","","","54.63897104","","","","","56.0273107","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.B.GHG_MTCO2.CH4.SA.A","OBS_VALUE","Advanced Economies","Mining and quarrying","Air emissions, Metric ton of CO₂","Methane","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","343.0309341","","","","","337.4856983","","","","","330.0349095","","","","","333.6087721","","","","","331.4147273","","","","","323.4489435","","","","","294.5292139","","","","","304.2246814","","","","","303.4625384","","","","","283.5725042","","","","","260.414318","","","","","247.5807376","","","","","236.4414616","","","","","243.7969297","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.C.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Advanced Economies","Manufacturing","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","3.554606845","3.80667826","3.779112429","3.72103336","","3.66914973","3.635769027","3.808982999","3.746356348","","3.586330129","3.545616177","3.582016857","3.876662875","","3.490423301","3.71978244","3.856258338","3.869600923","","3.522621828","3.734933291","3.791613415","3.765669402","","3.608706593","3.929342418","3.821306315","3.710790888","","3.765368657","3.780382563","3.81264457","3.820770167","","3.732065146","4.003479415","3.898924111","3.93795038","","3.906351016","3.842381424","3.727316016","3.858427407","","3.621004804","3.922800736","3.906665906","4.033838771","","3.956712037","3.558330611","3.738693544","3.767156349","","3.682169755","3.984957393","3.805140169","3.828369729","","3.575607724","3.732612515","3.760800332","3.685895114","","3.550986769","3.749878101","3.792981084","3.719259396","","3.59680284","3.765082764","3.800444696","3.757499303","3.633573162"
"IMF.STA:AEA(7.0.0)","G110.C.GHG_MTCO2.N2O.SA.A","OBS_VALUE","Advanced Economies","Manufacturing","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","52.90236617","","","","","52.24530811","","","","","44.74997138","","","","","41.67582407","","","","","42.71037344","","","","","42.13919516","","","","","42.74606812","","","","","43.22307917","","","","","45.45926981","","","","","40.61084034","","","","","42.19839478","","","","","40.70678795","","","","","35.28885493","","","","","33.8978803","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.A.GHG_MTCO2.N2O.SA.A","OBS_VALUE","Advanced Economies","Agriculture, Forestry and Fishing","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","500.3020823","","","","","500.0989789","","","","","490.4231713","","","","","539.5058772","","","","","551.2165322","","","","","551.4535513","","","","","533.7315646","","","","","532.5961318","","","","","578.2474958","","","","","555.7924124","","","","","530.9810513","","","","","535.9027428","","","","","523.1500434","","","","","515.7032033","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.E.GHG_MTCO2.F_GAS.SA.A","OBS_VALUE","Advanced Economies","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Fluorinated gases","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","6.865154986","","","","","7.84398965","","","","","9.141259418","","","","","9.931178117","","","","","10.84926574","","","","","11.58452735","","","","","12.5889096","","","","","13.46486816","","","","","14.21040876","","","","","14.19396571","","","","","13.27732457","","","","","12.60858746","","","","","11.87773472","","","","","11.73599229","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.IND_HH.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Advanced Economies","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","430.1672658","428.7579356","429.6195245","429.3048623","","427.5426193","419.9983087","418.1632466","418.8364063","","414.096937","403.3259134","400.0589763","404.3482217","","408.7758657","404.2009045","400.6056485","404.262867","","405.7013445","397.6659917","397.415014","403.3420105","","408.0412025","398.6043967","394.2016417","397.2333735","","394.3480784","385.8871191","384.3960149","395.0822964","","400.4018379","395.9953807","388.9671655","389.6343078","","373.6253984","355.120019","345.9023532","349.3146607","","351.8391319","342.5258334","343.9986076","355.0726658","","349.7329665","328.514724","337.2331508","345.7428584","","345.2637946","335.8127253","331.6501301","336.2920438","","336.6575971","328.6234845","327.4164982","334.8105517","","338.1943088","332.8836672","331.8582153","340.0477373","","340.7106301","334.8857881","331.0426251","334.5368584","343.6181073"
"IMF.STA:AEA(7.0.0)","G110.B.GHG_MTCO2.N2O.SA.Q","OBS_VALUE","Advanced Economies","Mining and quarrying","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.541775764","0.557313729","0.574065769","0.588853824","","0.577424469","0.580991286","0.57519713","0.568907383","","0.577526691","0.587080172","0.592769996","0.594067415","","0.602592052","0.599066637","0.585118566","0.580856683","","0.582885736","0.603873526","0.603584373","0.604276604","","0.605700017","0.600894924","0.613542841","0.614323072","","0.602524319","0.591056163","0.603526076","0.611723437","","0.616738403","0.61540186","0.619930818","0.620326017","","0.620573964","0.637016815","0.644909057","0.650147584","","0.645925119","0.648572071","0.646308855","0.645363094","","0.645957483","0.581076112","0.627377473","0.646088774","","0.638821959","0.64024481","0.624891115","0.607893694","","0.59971692","0.601341261","0.602285169","0.596487274","","0.593027734","0.579389807","0.58167359","0.59369999","","0.579664508","0.576692707","0.564873047","0.543180461","0.555266713"
"IMF.STA:AEA(7.0.0)","G110.S.GHG_MTCO2.N2O.SA.A","OBS_VALUE","Advanced Economies","Other service industries","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","99.84549297","","","","","97.68295495","","","","","91.248786","","","","","92.66288015","","","","","93.62541655","","","","","90.14711683","","","","","91.39701245","","","","","90.06997815","","","","","12.36811693","","","","","12.78797609","","","","","11.78801128","","","","","12.04972834","","","","","12.09623542","","","","","11.93986663","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","G110.C.GHG_MTCO2.N2O.SA.Q","OBS_VALUE","Advanced Economies","Manufacturing","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","12.27562914","13.03540438","13.64546967","13.94586298","","13.8841778","13.33274916","12.82549971","12.20288143","","11.76872214","11.30236421","10.94729083","10.7315942","","10.38466693","10.4461204","10.32555925","10.51947749","","10.45360315","10.61907754","10.80396799","10.83372477","","10.85582514","10.59378096","10.49553245","10.19405661","","10.36752793","10.52509776","10.71232369","11.14111874","","10.73488861","10.80505225","10.81186949","10.87126881","","11.07294511","11.51839641","11.56719322","11.30073507","","10.73696839","10.14337708","9.827855721","9.902639152","","10.31129078","10.20344741","10.74935924","10.93429734","","10.69053052","10.30122437","9.934771359","9.780261693","","8.976650808","8.994162147","8.715564009","8.602477963","","8.444349735","8.423535325","8.450524714","8.579470525","","8.395275516","8.443368153","8.32652367","8.158056772","8.163621366"
